date_time,sunHour,uvIndex,DewPointC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Month,Solar Zenith Angle,EHI,GHI
2010-01-01 08:00,6.9,1,0,1,10,61,94,0.0,1013,0,7,277,7,1,84.52,1412.1043163185625,33.0
2010-01-01 09:00,6.9,1,0,1,10,62,93,0.0,1013,1,10,293,8,1,76.15,1412.1043163185625,92.0
2010-01-01 10:00,6.9,1,1,2,9,57,92,0.0,1012,2,10,308,7,1,69.53,1412.1043163185625,148.0
2010-01-01 11:00,6.9,1,2,3,8,53,91,0.0,1012,3,10,323,6,1,65.25,1412.1043163185625,168.0
2010-01-01 12:00,6.9,1,3,4,7,49,89,0.0,1011,4,10,338,5,1,63.77,1412.1043163185625,329.0
2010-01-01 13:00,6.9,1,2,4,10,51,91,0.0,1010,3,7,334,7,1,65.31,1412.1043163185625,258.0
2010-01-01 14:00,6.9,1,2,3,14,54,93,0.0,1009,3,5,330,8,1,69.66,1412.1043163185625,219.0
2010-01-01 15:00,6.9,1,2,3,17,56,95,0.0,1008,3,2,327,10,1,76.32000000000002,1412.1043163185625,97.0
2010-01-01 16:00,6.9,1,2,3,17,57,94,0.0,1009,2,2,327,10,1,84.72,1412.1043163185625,28.0
2010-01-02 08:00,3.5,2,-6,-3,42,51,84,0.0,1005,-3,5,311,29,1,84.52,1412.0842672547687,59.0
2010-01-02 09:00,3.5,2,-6,-4,43,61,82,0.0,1005,-4,2,310,32,1,76.13,1412.0842672547687,205.0
2010-01-02 10:00,3.5,2,-6,-3,41,67,81,0.0,1005,-3,5,310,31,1,69.5,1412.0842672547687,190.0
2010-01-02 11:00,3.5,2,-6,-3,39,74,79,0.0,1004,-3,7,309,30,1,65.18,1412.0842672547687,175.0
2010-01-02 12:00,3.5,2,-7,-3,38,80,78,0.0,1004,-3,10,309,30,1,63.68,1412.0842672547687,217.0
2010-01-02 13:00,3.5,2,-7,-4,42,77,78,0.0,1004,-4,10,309,32,1,65.2,1412.0842672547687,236.0
2010-01-02 14:00,3.5,2,-8,-5,46,73,77,0.0,1005,-5,10,310,35,1,69.53,1412.0842672547687,230.0
2010-01-02 15:00,3.5,2,-9,-5,50,70,77,0.0,1005,-5,10,310,37,1,76.19,1412.0842672547687,61.0
2010-01-02 16:00,3.5,2,-9,-6,48,72,77,0.0,1006,-6,10,308,35,1,84.59,1412.0842672547687,18.0
2010-01-03 08:00,7.0,2,-12,-8,54,75,74,0.0,999,-8,10,297,41,1,84.52,1412.0508587495895,38.0
2010-01-03 09:00,7.0,2,-12,-8,59,81,74,0.0,1000,-8,10,297,46,1,76.11,1412.0508587495895,169.0
2010-01-03 10:00,7.0,2,-11,-7,53,72,72,0.0,999,-7,10,300,42,1,69.45,1412.0508587495895,120.0
2010-01-03 11:00,7.0,2,-11,-6,48,62,71,0.0,999,-6,10,304,39,1,65.11,1412.0508587495895,300.0
2010-01-03 12:00,7.0,2,-10,-6,42,52,69,0.0,999,-6,10,307,36,1,63.59,1412.0508587495895,298.0
2010-01-03 13:00,7.0,2,-10,-6,45,51,70,0.0,1000,-6,10,307,37,1,65.08,1412.0508587495895,220.0
2010-01-03 14:00,7.0,2,-11,-6,49,50,70,0.0,1000,-6,10,306,38,1,69.4,1412.0508587495895,262.0
2010-01-03 15:00,7.0,2,-11,-6,52,49,71,0.0,1001,-6,10,306,39,1,76.05,1412.0508587495895,38.0
2010-01-03 16:00,7.0,2,-10,-6,50,46,74,0.0,1002,-6,10,307,36,1,84.44,1412.0508587495895,12.0
2010-01-04 08:00,7.0,2,-8,-6,31,37,81,0.0,1007,-6,10,307,22,1,84.51,1412.0041007026853,35.0
2010-01-04 09:00,7.0,2,-8,-5,32,41,79,0.0,1007,-5,10,309,24,1,76.08,1412.0041007026853,218.0
2010-01-04 10:00,7.0,2,-7,-4,30,36,77,0.0,1007,-4,10,306,23,1,69.4,1412.0041007026853,347.0
2010-01-04 11:00,7.0,2,-7,-3,29,31,75,0.0,1006,-3,10,302,22,1,65.03,1412.0041007026853,431.0
2010-01-04 12:00,7.0,2,-6,-2,27,26,73,0.0,1005,-2,10,298,21,1,63.48,1412.0041007026853,460.0
2010-01-04 13:00,7.0,2,-6,-2,30,44,76,0.0,1006,-2,10,300,22,1,64.96000000000001,1412.0041007026853,425.0
2010-01-04 14:00,7.0,2,-6,-3,33,62,78,0.0,1006,-3,10,302,23,1,69.26,1412.0041007026853,342.0
2010-01-04 15:00,7.0,2,-6,-3,36,81,81,0.0,1007,-3,10,304,24,1,75.9,1412.0041007026853,136.0
2010-01-04 16:00,7.0,2,-7,-4,35,58,80,0.0,1007,-4,10,305,23,1,84.29,1412.0041007026853,45.0
2010-01-05 08:00,8.7,2,-9,-5,27,20,74,0.0,1008,-5,10,307,20,1,84.5,1411.944006969475,71.0
2010-01-05 09:00,8.7,2,-9,-4,30,19,70,0.0,1008,-4,10,306,23,1,76.05,1411.944006969475,224.0
2010-01-05 10:00,8.7,2,-8,-3,29,20,68,0.0,1007,-3,10,306,23,1,69.34,1411.944006969475,354.0
2010-01-05 11:00,8.7,2,-8,-2,28,20,66,0.0,1007,-2,10,306,22,1,64.95,1411.944006969475,438.0
2010-01-05 12:00,8.7,2,-7,-1,27,21,65,0.0,1006,-1,10,307,21,1,63.37000000000001,1411.944006969475,467.0
2010-01-05 13:00,8.7,2,-7,-2,30,33,68,0.0,1006,-2,10,307,22,1,64.83,1411.944006969475,439.0
2010-01-05 14:00,8.7,2,-7,-2,32,46,70,0.0,1006,-2,10,307,23,1,69.12,1411.944006969475,354.0
2010-01-05 15:00,8.7,2,-7,-3,35,58,73,0.0,1006,-2,10,307,24,1,75.75,1411.944006969475,226.0
2010-01-05 16:00,8.7,2,-7,-3,33,63,74,0.0,1006,-3,10,305,22,1,84.14,1411.944006969475,76.0
2010-01-06 08:00,7.0,2,-8,-3,28,43,72,0.0,1007,-3,10,314,21,1,84.48,1411.8705953570284,70.0
2010-01-06 09:00,7.0,2,-8,-3,29,50,68,0.0,1007,-3,10,313,23,1,76.01,1411.8705953570284,223.0
2010-01-06 10:00,7.0,2,-7,-2,28,47,66,0.0,1007,-2,10,311,22,1,69.27,1411.8705953570284,356.0
2010-01-06 11:00,7.0,2,-7,-1,28,45,64,0.0,1006,-1,10,309,22,1,64.85,1411.8705953570284,443.0
2010-01-06 12:00,7.0,2,-7,0,27,42,61,0.0,1006,0,10,308,21,1,63.25,1411.8705953570284,473.0
2010-01-06 13:00,7.0,2,-6,0,30,52,65,0.0,1006,0,10,308,22,1,64.69,1411.8705953570284,445.0
2010-01-06 14:00,7.0,2,-6,-1,33,62,69,0.0,1007,-1,10,308,23,1,68.97,1411.8705953570284,361.0
2010-01-06 15:00,7.0,2,-6,-1,36,73,73,0.0,1007,-1,10,308,24,1,75.59,1411.8705953570284,231.0
2010-01-06 16:00,7.0,2,-6,-2,36,66,74,0.0,1007,-2,10,306,24,1,83.98,1411.8705953570284,79.0
2010-01-07 08:00,8.7,2,-4,0,32,29,75,0.0,1012,0,10,300,22,1,84.45,1411.7838876187911,70.0
2010-01-07 09:00,8.7,2,-4,1,33,22,70,0.0,1013,1,10,304,24,1,75.96000000000002,1411.7838876187911,220.0
2010-01-07 10:00,8.7,2,-4,1,30,19,67,0.0,1012,1,10,304,23,1,69.2,1411.7838876187911,350.0
2010-01-07 11:00,8.7,2,-4,2,28,15,65,0.0,1012,2,10,305,21,1,64.75,1411.7838876187911,437.0
2010-01-07 12:00,8.7,2,-4,3,25,12,63,0.0,1012,3,10,306,19,1,63.13,1411.7838876187911,467.0
2010-01-07 13:00,8.7,2,-3,2,26,13,66,0.0,1012,2,10,299,19,1,64.55,1411.7838876187911,440.0
2010-01-07 14:00,8.7,2,-3,2,26,14,70,0.0,1012,2,10,292,18,1,68.81,1411.7838876187911,356.0
2010-01-07 15:00,8.7,2,-3,1,27,15,74,0.0,1012,1,10,285,17,1,75.43,1411.7838876187911,228.0
2010-01-07 16:00,8.7,2,-3,1,25,14,77,0.0,1012,1,10,292,15,1,83.82000000000002,1411.7838876187911,78.0
2010-01-08 08:00,3.5,1,-3,-1,16,100,86,0.0,1007,-1,10,272,12,1,84.41,1411.6839094481368,15.0
2010-01-08 09:00,3.5,1,-3,-1,17,100,83,0.0,1007,-1,10,281,13,1,75.9,1411.6839094481368,55.0
2010-01-08 10:00,3.5,1,-3,0,17,100,82,0.0,1006,0,10,283,13,1,69.12,1411.6839094481368,190.0
2010-01-08 11:00,3.5,1,-3,0,18,100,80,0.0,1006,0,10,285,13,1,64.64,1411.6839094481368,321.0
2010-01-08 12:00,3.5,1,-3,0,18,100,79,0.0,1005,0,10,287,14,1,62.99,1411.6839094481368,115.0
2010-01-08 13:00,3.5,1,-3,0,23,100,79,0.0,1006,0,10,292,17,1,64.39,1411.6839094481368,77.0
2010-01-08 14:00,3.5,1,-3,0,29,100,80,0.0,1007,0,10,296,20,1,68.65,1411.6839094481368,159.0
2010-01-08 15:00,3.5,1,-3,-1,34,100,81,0.0,1007,-1,10,301,23,1,75.27,1411.6839094481368,168.0
2010-01-08 16:00,3.5,1,-5,-2,37,83,80,0.0,1008,-2,10,304,25,1,83.66,1411.6839094481368,81.0
2010-01-09 08:00,8.7,2,-10,-6,28,2,74,0.0,1018,-6,10,326,21,1,84.37,1411.5706904707552,77.0
2010-01-09 09:00,8.7,2,-10,-6,29,0,70,0.0,1018,-6,10,328,23,1,75.84,1411.5706904707552,239.0
2010-01-09 10:00,8.7,2,-10,-4,27,0,66,0.0,1019,-4,10,327,21,1,69.03,1411.5706904707552,381.0
2010-01-09 11:00,8.7,2,-10,-3,24,0,61,0.0,1019,-3,10,325,19,1,64.53,1411.5706904707552,475.0
2010-01-09 12:00,8.7,2,-9,-2,21,0,56,0.0,1019,-2,10,323,17,1,62.85,1411.5706904707552,510.0
2010-01-09 13:00,8.7,2,-9,-2,24,0,59,0.0,1019,-2,10,324,18,1,64.24,1411.5706904707552,482.0
2010-01-09 14:00,8.7,2,-9,-3,26,0,61,0.0,1019,-3,10,324,19,1,68.48,1411.5706904707552,395.0
2010-01-09 15:00,8.7,2,-9,-4,29,0,64,0.0,1019,-4,10,325,19,1,75.10000000000002,1411.5706904707552,259.0
2010-01-09 16:00,8.7,2,-10,-4,28,0,64,0.0,1020,-4,10,327,18,1,83.49,1411.5706904707552,95.0
2010-01-10 08:00,8.7,2,-14,-8,20,8,62,0.0,1024,-8,10,325,15,1,84.33,1411.4442642358727,77.0
2010-01-10 09:00,8.7,2,-14,-8,23,8,58,0.0,1024,-7,10,330,18,1,75.77,1411.4442642358727,235.0
2010-01-10 10:00,8.7,2,-14,-6,20,8,55,0.0,1024,-6,10,326,16,1,68.93,1411.4442642358727,369.0
2010-01-10 11:00,8.7,2,-13,-4,18,9,51,0.0,1024,-5,10,322,15,1,64.4,1411.4442642358727,458.0
2010-01-10 12:00,8.7,2,-12,-3,16,9,48,0.0,1024,-3,10,318,14,1,62.71,1411.4442642358727,490.0
2010-01-10 13:00,8.7,2,-11,-3,18,8,52,0.0,1024,-3,10,315,14,1,64.07000000000001,1411.4442642358727,463.0
2010-01-10 14:00,8.7,2,-11,-3,20,6,56,0.0,1023,-3,10,312,14,1,68.31,1411.4442642358727,379.0
2010-01-10 15:00,8.7,2,-10,-3,22,5,60,0.0,1023,-4,10,308,15,1,74.92,1411.4442642358727,249.0
2010-01-10 16:00,8.7,2,-10,-4,21,6,62,0.0,1023,-4,10,307,14,1,83.31,1411.4442642358727,69.0
2010-01-11 08:00,8.7,2,-9,-5,18,18,73,0.0,1022,-5,10,284,14,1,84.27,1411.3046682063114,72.0
2010-01-11 09:00,8.7,2,-10,-4,21,25,66,0.0,1022,-4,10,282,16,1,75.69,1411.3046682063114,227.0
2010-01-11 10:00,8.7,2,-10,-3,18,33,61,0.0,1021,-3,10,282,14,1,68.83,1411.3046682063114,362.0
2010-01-11 11:00,8.7,2,-10,-2,15,40,55,0.0,1021,-2,10,282,12,1,64.27,1411.3046682063114,297.0
2010-01-11 12:00,8.7,2,-10,-1,13,48,50,0.0,1020,-1,10,282,10,1,62.55,1411.3046682063114,377.0
2010-01-11 13:00,8.7,2,-9,-1,16,48,52,0.0,1019,-1,10,273,12,1,63.9,1411.3046682063114,294.0
2010-01-11 14:00,8.7,2,-9,-1,20,47,54,0.0,1019,-1,10,264,13,1,68.13,1411.3046682063114,233.0
2010-01-11 15:00,8.7,2,-9,-1,24,46,56,0.0,1019,-1,10,255,15,1,74.74,1411.3046682063114,137.0
2010-01-11 16:00,8.7,2,-8,-2,21,50,60,0.0,1019,-2,10,255,13,1,83.14,1411.3046682063114,47.0
2010-01-12 08:00,8.7,2,-6,-2,22,56,78,0.0,1018,-3,10,309,15,1,84.21000000000002,1411.1519437473876,64.0
2010-01-12 09:00,8.7,2,-6,-2,25,57,72,0.0,1018,-1,10,312,19,1,75.61,1411.1519437473876,208.0
2010-01-12 10:00,8.7,2,-6,-1,25,55,69,0.0,1018,-1,10,309,19,1,68.72,1411.1519437473876,342.0
2010-01-12 11:00,8.7,2,-5,0,25,53,66,0.0,1017,0,10,306,19,1,64.14,1411.1519437473876,431.0
2010-01-12 12:00,8.7,2,-5,1,26,51,62,0.0,1017,1,10,304,20,1,62.39,1411.1519437473876,467.0
2010-01-12 13:00,8.7,2,-5,0,30,44,65,0.0,1016,0,10,306,22,1,63.72,1411.1519437473876,448.0
2010-01-12 14:00,8.7,2,-5,0,35,37,68,0.0,1016,0,10,309,24,1,67.94,1411.1519437473876,372.0
2010-01-12 15:00,8.7,2,-6,-1,39,30,70,0.0,1016,-1,10,311,26,1,74.55,1411.1519437473876,249.0
2010-01-12 16:00,8.7,2,-6,-2,38,21,72,0.0,1017,-2,10,314,24,1,82.95,1411.1519437473876,94.0
2010-01-13 08:00,8.7,2,-9,-3,26,35,65,0.0,1023,-3,10,309,19,1,84.14,1410.9861361146543,7.0
2010-01-13 09:00,8.7,2,-9,-2,26,29,62,0.0,1023,-2,10,309,20,1,75.52,1410.9861361146543,88.0
2010-01-13 10:00,8.7,2,-8,-1,23,23,60,0.0,1023,-1,10,304,18,1,68.60000000000001,1410.9861361146543,131.0
2010-01-13 11:00,8.7,2,-7,0,19,16,59,0.0,1022,0,10,299,16,1,63.99,1410.9861361146543,164.0
2010-01-13 12:00,8.7,2,-7,1,16,10,57,0.0,1022,1,10,294,14,1,62.22,1410.9861361146543,253.0
2010-01-13 13:00,8.7,2,-6,1,15,11,61,0.0,1021,0,10,294,12,1,63.54,1410.9861361146543,153.0
2010-01-13 14:00,8.7,2,-5,1,13,12,65,0.0,1021,0,10,294,10,1,67.75,1410.9861361146543,238.0
2010-01-13 15:00,8.7,2,-4,1,12,14,70,0.0,1021,0,10,294,8,1,74.36,1410.9861361146543,193.0
2010-01-13 16:00,8.7,2,-4,1,13,16,72,0.0,1021,0,10,275,8,1,82.77,1410.9861361146543,74.0
2010-01-14 08:00,8.7,2,-1,3,7,1,76,0.0,1025,0,10,275,5,1,84.07000000000002,1410.8072944404917,68.0
2010-01-14 09:00,8.7,2,0,5,4,0,70,0.0,1025,1,10,251,4,1,75.42,1410.8072944404917,215.0
2010-01-14 10:00,8.7,2,0,6,3,1,66,0.0,1025,2,10,238,3,1,68.48,1410.8072944404917,348.0
2010-01-14 11:00,8.7,2,0,7,3,1,62,0.0,1024,3,10,224,2,1,63.84,1410.8072944404917,436.0
2010-01-14 12:00,8.7,2,0,8,2,2,58,0.0,1024,4,10,211,2,1,62.05,1410.8072944404917,469.0
2010-01-14 13:00,8.7,2,0,7,4,1,62,0.0,1024,3,10,204,4,1,63.35,1410.8072944404917,444.0
2010-01-14 14:00,8.7,2,0,6,7,1,65,0.0,1024,2,10,196,6,1,67.56,1410.8072944404917,364.0
2010-01-14 15:00,8.7,2,-1,5,9,0,69,0.0,1024,2,10,189,8,1,74.17,1410.8072944404917,239.0
2010-01-14 16:00,8.7,2,-1,4,12,0,74,0.0,1024,1,10,190,9,1,82.58,1410.8072944404917,92.0
2010-01-15 08:00,5.2,2,-1,3,29,33,77,0.0,1020,3,10,258,17,1,83.99,1410.6154717195475,30.0
2010-01-15 09:00,5.2,2,0,4,29,30,73,0.0,1020,4,10,261,18,1,75.32000000000002,1410.6154717195475,5.0
2010-01-15 10:00,5.2,2,1,5,25,46,74,0.0,1020,5,10,267,16,1,68.35000000000001,1410.6154717195475,21.0
2010-01-15 11:00,5.2,2,2,7,21,61,74,0.0,1019,6,10,273,14,1,63.68,1410.6154717195475,88.0
2010-01-15 12:00,5.2,2,4,8,18,77,74,0.0,1019,8,10,279,12,1,61.87000000000001,1410.6154717195475,164.0
2010-01-15 13:00,5.2,2,4,7,22,74,79,0.0,1019,7,10,281,13,1,63.15,1410.6154717195475,317.0
2010-01-15 14:00,5.2,2,4,6,27,71,84,0.0,1019,6,10,282,15,1,67.36,1410.6154717195475,305.0
2010-01-15 15:00,5.2,2,4,5,31,68,90,0.0,1020,5,10,284,16,1,73.97,1410.6154717195475,168.0
2010-01-15 16:00,5.2,2,3,5,31,60,90,0.0,1020,5,10,299,16,1,82.38,1410.6154717195475,93.0
2010-01-16 08:00,8.7,2,0,3,20,1,81,0.0,1023,2,10,275,14,1,83.9,1410.4107247930342,79.0
2010-01-16 09:00,8.7,2,0,4,22,1,76,0.0,1023,3,10,268,16,1,75.21000000000002,1410.4107247930342,236.0
2010-01-16 10:00,8.7,2,1,5,20,3,75,0.0,1022,5,10,269,15,1,68.21000000000001,1410.4107247930342,373.0
2010-01-16 11:00,8.7,2,2,6,19,5,73,0.0,1021,6,10,271,14,1,63.52,1410.4107247930342,464.0
2010-01-16 12:00,8.7,2,3,8,18,7,72,0.0,1020,7,10,273,13,1,61.68,1410.4107247930342,498.0
2010-01-16 13:00,8.7,2,3,7,20,7,76,0.0,1020,7,10,272,13,1,62.95,1410.4107247930342,470.0
2010-01-16 14:00,8.7,2,3,6,22,8,80,0.0,1020,6,10,272,14,1,67.15,1410.4107247930342,388.0
2010-01-16 15:00,8.7,2,3,6,25,8,84,0.0,1020,5,10,271,14,1,73.77,1410.4107247930342,260.0
2010-01-16 16:00,8.7,2,3,5,21,5,87,0.0,1020,4,10,273,11,1,82.19,1410.4107247930342,97.0
2010-01-17 08:00,3.5,2,1,3,25,53,87,0.0,1019,3,10,83,15,1,83.81,1410.193114331884,31.0
2010-01-17 09:00,3.5,2,1,3,26,70,86,0.0,1019,3,10,87,16,1,75.09,1410.193114331884,84.0
2010-01-17 10:00,3.5,2,1,3,25,80,87,0.0,1018,3,10,84,16,1,68.07000000000001,1410.193114331884,84.0
2010-01-17 11:00,3.5,2,1,3,24,90,88,0.0,1016,3,10,81,15,1,63.35,1410.193114331884,36.0
2010-01-17 12:00,3.5,2,2,3,23,100,90,0.0,1015,3,10,78,15,1,61.48,1410.193114331884,29.0
2010-01-17 13:00,3.5,2,2,3,29,100,92,0.0,1014,3,10,77,18,1,62.74,1410.193114331884,31.0
2010-01-17 14:00,3.5,2,2,3,34,100,93,0.0,1013,3,10,75,21,1,66.94,1410.193114331884,16.0
2010-01-17 15:00,3.5,2,3,3,40,100,95,0.0,1011,3,10,74,25,1,73.56,1410.193114331884,4.0
2010-01-17 16:00,3.5,2,2,3,36,100,95,0.0,1010,3,10,68,23,1,81.99,1410.193114331884,90.0
2010-01-18 08:00,8.7,1,2,4,38,66,88,0.0,1005,4,10,348,26,1,83.71000000000002,1409.9627048187738,77.0
2010-01-18 09:00,8.7,1,2,4,42,49,86,0.0,1007,4,10,353,29,1,74.97,1409.9627048187738,229.0
2010-01-18 10:00,8.7,1,3,5,36,52,85,0.0,1007,5,10,354,25,1,67.92,1409.9627048187738,366.0
2010-01-18 11:00,8.7,1,4,6,30,54,84,0.0,1008,6,10,354,21,1,63.17,1409.9627048187738,457.0
2010-01-18 12:00,8.7,1,5,8,24,57,83,0.0,1008,7,10,355,17,1,61.28,1409.9627048187738,491.0
2010-01-18 13:00,8.7,1,5,7,21,54,85,0.0,1009,7,10,240,15,1,62.53,1409.9627048187738,471.0
2010-01-18 14:00,8.7,1,5,7,19,51,87,0.0,1010,7,10,125,12,1,66.72,1409.9627048187738,391.0
2010-01-18 15:00,8.7,1,5,7,16,48,89,0.0,1010,6,10,9,10,1,73.35000000000002,1409.9627048187738,264.0
2010-01-18 16:00,8.7,1,4,6,14,40,91,0.0,1011,5,7,24,8,1,81.79,1409.9627048187738,112.0
2010-01-19 08:00,5.3,1,4,5,11,80,94,0.0,1013,4,7,216,8,1,83.60000000000002,1409.7195645290149,30.0
2010-01-19 09:00,5.3,1,5,6,14,70,92,0.0,1013,6,10,196,10,1,74.84,1409.7195645290149,119.0
2010-01-19 10:00,5.3,1,5,7,12,58,87,0.0,1012,6,10,220,9,1,67.76,1409.7195645290149,117.0
2010-01-19 11:00,5.3,1,5,7,9,46,83,0.0,1012,7,10,244,7,1,62.98,1409.7195645290149,107.0
2010-01-19 12:00,5.3,1,5,8,7,34,78,0.0,1011,8,10,267,5,1,61.08,1409.7195645290149,100.0
2010-01-19 13:00,5.3,1,4,7,9,56,84,0.0,1011,7,7,262,6,1,62.31,1409.7195645290149,91.0
2010-01-19 14:00,5.3,1,4,6,10,78,89,0.1,1010,6,5,256,6,1,66.5,1409.7195645290149,22.0
2010-01-19 15:00,5.3,1,4,5,12,100,94,0.1,1010,5,2,250,6,1,73.13,1409.7195645290149,70.0
2010-01-19 16:00,5.3,1,4,5,13,92,95,0.0,1010,4,2,270,7,1,81.58,1409.7195645290149,26.0
2010-01-20 08:00,8.7,1,-2,2,25,12,74,0.0,1014,2,10,313,17,1,83.49,1409.463765510322,81.0
2010-01-20 09:00,8.7,1,-2,3,26,12,68,0.0,1014,3,10,320,19,1,74.7,1409.463765510322,238.0
2010-01-20 10:00,8.7,1,-2,4,25,23,66,0.0,1014,4,10,319,19,1,67.59,1409.463765510322,377.0
2010-01-20 11:00,8.7,1,-2,4,24,34,64,0.0,1013,4,10,318,18,1,62.79,1409.463765510322,468.0
2010-01-20 12:00,8.7,1,-2,5,23,45,62,0.0,1013,5,10,317,18,1,60.86,1409.463765510322,501.0
2010-01-20 13:00,8.7,1,-2,5,23,36,65,0.0,1014,4,10,318,17,1,62.08,1409.463765510322,479.0
2010-01-20 14:00,8.7,1,-1,4,23,28,67,0.0,1014,4,10,319,16,1,66.28,1409.463765510322,263.0
2010-01-20 15:00,8.7,1,-1,4,23,20,70,0.0,1014,4,10,320,15,1,72.91,1409.463765510322,124.0
2010-01-20 16:00,8.7,1,-1,3,23,14,75,0.0,1015,3,10,322,14,1,81.37,1409.463765510322,117.0
2010-01-21 08:00,9.9,2,0,4,7,0,72,0.0,1024,1,10,11,6,1,83.37,1409.1953835614654,92.0
2010-01-21 09:00,9.9,2,-1,5,7,0,64,0.0,1024,2,10,15,6,1,74.56,1409.1953835614654,257.0
2010-01-21 10:00,9.9,2,-1,7,5,0,60,0.0,1023,3,10,67,4,1,67.42,1409.1953835614654,397.0
2010-01-21 11:00,9.9,2,-1,8,3,0,55,0.0,1023,4,10,119,3,1,62.59,1409.1953835614654,491.0
2010-01-21 12:00,9.9,2,-1,9,2,0,51,0.0,1022,5,10,171,1,1,60.64,1409.1953835614654,529.0
2010-01-21 13:00,9.9,2,-1,7,3,1,54,0.0,1022,4,10,167,3,1,61.85,1409.1953835614654,505.0
2010-01-21 14:00,9.9,2,-2,6,5,2,58,0.0,1021,3,10,162,5,1,66.05,1409.1953835614654,311.0
2010-01-21 15:00,9.9,2,-2,5,7,2,61,0.0,1021,3,10,158,6,1,72.69,1409.1953835614654,195.0
2010-01-21 16:00,9.9,2,-3,3,9,8,67,0.0,1021,2,10,172,6,1,81.16,1409.1953835614654,87.0
2010-01-21 17:00,9.9,2,-3,2,11,13,73,0.0,1021,1,10,185,6,1,90.9,1409.1953835614654,0.0
2010-01-22 08:00,9.9,2,-4,1,33,33,66,0.0,1014,1,10,31,21,1,83.25,1408.9144982098085,65.0
2010-01-22 09:00,9.9,2,-5,2,34,26,62,0.0,1013,2,10,27,24,1,74.41,1408.9144982098085,158.0
2010-01-22 10:00,9.9,2,-4,3,28,24,59,0.0,1013,3,10,28,19,1,67.25,1408.9144982098085,282.0
2010-01-22 11:00,9.9,2,-4,4,21,23,56,0.0,1013,4,10,30,15,1,62.39,1408.9144982098085,367.0
2010-01-22 12:00,9.9,2,-4,5,15,22,53,0.0,1013,5,10,31,11,1,60.42,1408.9144982098085,388.0
2010-01-22 13:00,9.9,2,-4,4,18,21,55,0.0,1013,4,10,33,12,1,61.62000000000001,1408.9144982098085,351.0
2010-01-22 14:00,9.9,2,-4,4,21,20,57,0.0,1013,3,10,35,14,1,65.81,1408.9144982098085,282.0
2010-01-22 15:00,9.9,2,-4,3,25,18,60,0.0,1014,3,10,37,15,1,72.46000000000002,1408.9144982098085,175.0
2010-01-22 16:00,9.9,2,-3,2,22,14,68,0.0,1014,2,10,30,13,1,80.94,1408.9144982098085,71.0
2010-01-22 17:00,9.9,2,-2,2,20,9,77,0.0,1015,1,10,24,11,1,90.69,1408.9144982098085,0.0
2010-01-23 08:00,9.9,2,-5,1,13,0,62,0.0,1025,-1,10,26,12,1,83.12,1408.6211926877431,100.0
2010-01-23 09:00,9.9,2,-6,2,13,0,54,0.0,1025,0,10,30,11,1,74.25,1408.6211926877431,272.0
2010-01-23 10:00,9.9,2,-6,4,10,0,49,0.0,1025,1,10,40,9,1,67.06,1408.6211926877431,418.0
2010-01-23 11:00,9.9,2,-5,6,7,0,44,0.0,1024,3,10,49,6,1,62.18,1408.6211926877431,515.0
2010-01-23 12:00,9.9,2,-5,8,5,0,39,0.0,1024,4,10,59,4,1,60.18,1408.6211926877431,553.0
2010-01-23 13:00,9.9,2,-5,7,4,0,42,0.0,1024,3,10,76,3,1,61.37000000000001,1408.6211926877431,529.0
2010-01-23 14:00,9.9,2,-5,6,3,0,45,0.0,1024,3,10,93,3,1,65.57000000000001,1408.6211926877431,445.0
2010-01-23 15:00,9.9,2,-4,6,3,0,49,0.0,1023,2,10,110,3,1,72.23,1408.6211926877431,310.0
2010-01-23 16:00,9.9,2,-6,3,6,6,52,0.0,1024,1,10,137,4,1,80.73,1408.6211926877431,141.0
2010-01-23 17:00,9.9,2,-7,1,10,13,55,0.0,1025,0,10,165,5,1,90.48,1408.6211926877431,0.0
2010-01-24 08:00,5.0,2,0,1,20,69,93,0.0,1022,1,10,110,10,1,82.98,1408.3155539080255,24.0
2010-01-24 09:00,5.0,2,1,2,26,94,94,0.0,1022,2,10,128,13,1,74.09,1408.3155539080255,118.0
2010-01-24 10:00,5.0,2,2,2,25,96,95,0.0,1021,2,7,109,13,1,66.87,1408.3155539080255,58.0
2010-01-24 11:00,5.0,2,2,3,23,98,96,0.0,1020,3,5,90,12,1,61.96,1408.3155539080255,65.0
2010-01-24 12:00,5.0,2,3,4,21,100,96,0.0,1019,3,2,70,12,1,59.94,1408.3155539080255,75.0
2010-01-24 13:00,5.0,2,4,4,22,100,97,0.0,1018,4,2,94,12,1,61.13,1408.3155539080255,54.0
2010-01-24 14:00,5.0,2,4,4,22,100,97,0.1,1018,4,2,118,12,1,65.33,1408.3155539080255,9.0
2010-01-24 15:00,5.0,2,4,5,23,100,97,0.1,1017,5,2,142,12,1,72.0,1408.3155539080255,8.0
2010-01-24 16:00,5.0,2,5,5,20,95,97,0.0,1017,5,2,134,10,1,80.51,1408.3155539080255,16.0
2010-01-24 17:00,5.0,2,5,6,18,90,97,0.0,1016,5,2,127,9,1,90.28,1408.3155539080255,0.0
2010-01-25 08:00,6.6,3,11,12,99,100,95,0.2,999,12,5,155,52,1,82.83,1407.9976724380222,4.0
